Identifier,Character,Dialogue,Filename,Line Number
path2_d0103090,VillageElderHayate,"It's the spirits! T-They are throwing a tantrum near the bonfire. At this rate, they will ruin the festival!",game/script.rpy,3411
path2_886b1521,mc,"Spirits? This was what I needed to talk to you about! We need to stop them before they cause any more trouble. Elder-sama, I need you to find Maeko-chan and Machiko-san.",game/script.rpy,3412
path2_50ec1086,VillageElderHayate,"I will look for them right away. Tsukino-dono, Narumi-chan, your weapons have been prepared for you.",game/script.rpy,3413
path3_d971ca57,n,"It wasn't long before we reached the village plaza. As luck would have it, we arrived just as the two other girls got there.",game/script.rpy,3423
path3_b3be8a9d,n,"In the center, the bonfire had been put out, and climbing up the support beams were four strange shapes. I recognized one of them as the slime girl, Sakura, but the other three were unrecognizable.",game/script.rpy,3424
path3_25b0b9be,mc,What's going on? Did you come to ruin the festival?,game/script.rpy,3425
path3_2d5cef63,Sakura,You're the meanypants from before!,game/script.rpy,3439
path3_923ebc1a,GreenSlimeGirl,"Ah, so he's the human who made Machiko-chan and Maeko-chan betray us.",game/script.rpy,3442
path3_876fe30c,BlueSlimeGirl,It's their own fault...,game/script.rpy,3445
path3_65d57b60,YellowSlimeGirl,That's right! Those wicked humans didn't invite us to their party! That was really mean of them!,game/script.rpy,3448
path3_62bfee84,Machiko,"We did not betray anyone! The ones causing trouble are you four! We are simply trying to get along with the humans, to work together! All you ever do is cause trouble!",game/script.rpy,3468
path3_1e3c6fd3,Miyo,"You were not invited because you could not be trusted! You have ruined our bonfire, terrorized our people, and upset the proceedings!",game/script.rpy,3469
path3_769af46b,Miyo,All because you felt you had been snubbed. All because of your own actions! You have no one to blame for this but yourselves!,game/script.rpy,3470
path3_d6e40068,Sakura,"Ah, it's the monkey girl with the sharp stick!",game/script.rpy,3471
path3_df695fbf,Miyo,Hmph. Look who is talking. It's the slime girl with the stupid face!,game/script.rpy,3474
path3_26a8a2bb,Narumi,"That... could have been better, but I applaud you for your effort, Miyo-chan. Nice work!",game/script.rpy,3476
path3_fc186a90,mc,Maeko-chan. Do you remember the spells we found the other day? The ones in your book?,game/script.rpy,3477
path3_d2bb2e23,Maeko,Uh... I think so! The ones like the one I did before?,game/script.rpy,3480
path3_14f25e6b,Machiko,It worries me that I know exactly what that girl is referring to...,game/script.rpy,3483
path3_bf8fa6f7,mc,"Do you think you can do both of them? I know it's difficult, but I believe in you! I know you can do it!",game/script.rpy,3484
path3_48001628,Narumi,Yeah! Go Maeko-chan!,game/script.rpy,3487
path3_19d5658b,Sakura,"Do you really think I would fall for the same trick? Hah! Sisters, we should show them why we are undefeated!",game/script.rpy,3491
path3_bf730aaa,n,"As the sisters darted towards us, Maeko unleashed her first spell. The glowing light billowed up from her hands and shot forwards.",game/script.rpy,3494
path3_4d583d85,n,"The spell struck the yellow girl head on, but seemed to have no effect. As they got closer, Sakura shifted to the front, and the twin blades of Narumi and Miyo struck, slicing through her body without any effort.",game/script.rpy,3495
path3_9cc3027e,n,"I managed to duck as a large ball of pink slime shot past me. As soon as I was back on my feet, I barged into one of the other slime girls. Surprisingly enough, she turned out to have quite a lot of mass.",game/script.rpy,3496
path3_8c0e0947,Sakura,Hahaha! Magic can't hurt Tsuki! And physical attacks can't hurt me! We are completely undefeatable! Surrender your village to us and we might just let you all keep living here! As our toys!,game/script.rpy,3516
path3_6c562198,Narumi,Uhm... This is bad!,game/script.rpy,3517
path3_3e67d426,mc,Not yet... Maeko! Use the other spell! Now!,game/script.rpy,3518
path3_7c79143a,n,"The girl nodded and began to cast her spell, stepping in front of Machiko who seemed to be preparing something of her own, staff in hand.",game/script.rpy,3519
path3_a1e3fe0a,n,"I found it a bit strange. I didn't recall seeing any staff lying around, and she usually did not carry any with her. But for whatever reason, she had access to it now.",game/script.rpy,3520
path3_a031d538,Maeko,But it won't work! It'll just--,game/script.rpy,3521
path3_1e30c8df,mc,"Trust me, Maeko-chan! I wouldn't ask you to do something like this, if I wasn't sure it would work!",game/script.rpy,3522
path3_a6a34a5a,n,"As Sakura kept the two female guards busy, the two other slime girls began taunting us, throwing discarded fruit in our direction.",game/script.rpy,3523
path3_0094fe28,mc,HAAH!,game/script.rpy,3524
path3_cf68c501,n,"I leapt towards the yellow slime girl, slamming into her at full speed, and managed to knock her over. The girl let out a surprised yelp, and watched in horror as Maeko's spell soared past her, hitting Sakura in the back.",game/script.rpy,3525
path3_1391e0bc,n,A high-pitched scream escaped from the pink slime girl.,game/script.rpy,3526
path3_df92b7ce,Sakura,That hurts!,game/script.rpy,3529
path3_5738f778,Maeko,"Uh... How did you... do that, Taka-nii?",game/script.rpy,3548
path3_e1dd262a,Narumi,"Yeah, how'd you push her over? Our blades won't even make a scratch!",game/script.rpy,3549
path3_c15dcf2c,mc,Remember what she said? She's the only one immune to physical attacks! The others can be hit and cut just fine!,game/script.rpy,3550
path3_da5306f4,Machiko,"And that is absolutely perfect for what I have right here! A special present from the guardian of the shrine herself! Taka-kun, Naru-tan, Miyo-san, hold them tight!",game/script.rpy,3553
path3_770b030c,n,"Working as one, we nodded, and charged towards the remaining slime girls. Maeko had Sakura in the grasp of her spell, and the pink girl could barely move thanks to her power.",game/script.rpy,3554
path3_17cc0b48,n,"The slime girls had clearly not been expecting us to fight back, and with barely any resistance, we soon had each girl restrained.",game/script.rpy,3555
path3_d49ed8e1,Machiko,I hope you girls aren't claustrophobic. It is going to get a little tight.,game/script.rpy,3558
path3_abc1621c,n,"One by one, Machiko brought each slime girl a glass jar. And one by one, she opened them, pressing them to the girls' stomachs.",game/script.rpy,3559
path3_23dc0a04,n,"The jars started to pull at them, slowly drawing them inside the container, trapping what appeared to be a tiny version of each of the girls within each jar.",game/script.rpy,3560
path3_650552ac,n,"Machiko quickly pushed the lids back onto each jar, displaying them proudly to the cheers of nearby villagers.",game/script.rpy,3561
path3_71481e1f,Miyo,"Thank goodness you were around, Machiko-san! And you, Maeko-chan. You have our gratitude.",game/script.rpy,3567
path3_227911f9,Sakura,No! My sisters... What have you done to them? Why are you so intent on ruining all our fun!?,game/script.rpy,3568
path3_1f9da713,Machiko,"Sakura, take a moment to look around you. Look at the destruction, the damage. How could this possibly be fun? Terrorizing people, scaring them, and destroying what they have worked hard for.",game/script.rpy,3571
path3_7baf428a,Machiko,"How would you feel if they came to your home, stole your food, and wrecked the place?",game/script.rpy,3572
path3_0b97c9f1,Sakura,"I never... really thought about it like that... W-We just wanted to play with the humans, like you do...",game/script.rpy,3573
path3_3c83332a,Maeko,Nnnhhh!!,game/script.rpy,3576
path3_4c58d8ce,n,"As Maeko collapsed, the spell seemed to disperse. Thankfully, I had been anticipating this, and caught her in my arms with ease. The three of us looked to Sakura, who was slowly getting to her feet.",game/script.rpy,3585
path3_b0d1134f,Machiko,And you can! You and your sisters can play with us. We just ask that you are careful. Maeko and I are proof that humans and spirits can coexist.,game/script.rpy,3588
path3_e26b7ae9,Sakura,But... what about my sisters?,game/script.rpy,3589
path3_b585d5c6,Machiko,They will be fine! These jars contain a temporary holding dimension. Tsuyuri designed them to hold things far larger than your sisters.,game/script.rpy,3592
path3_2e42f523,Miyo,"Slime gi... Sakura. If you are truly repentant, then I, as head of the village guard, will authorize your release. However, before I do, I need you to swear an oath.",game/script.rpy,3595
path3_b76be621,Miyo,"Do you swear that you and your sisters will not cause problems in this village, and that you will work towards helping us, and protect us?",game/script.rpy,3596
path3_8961a140,Miyo,"In return, we are prepared to offer you access to our supplies and services.",game/script.rpy,3597
path3_7ed5a1b5,mc,She's basically saying that you're welcome in the village as long as you and your sisters behave.,game/script.rpy,3598
path3_d9e0448c,Sakura,"Yes, I swear! We'll be good! So please, release my sisters! I promise we will all be good.",game/script.rpy,3618
path3_6c2b0650,noname,"Aww, I just missed the best part. How did it go, Machi-tan? Are my jam bottles filled?",game/script.rpy,3619
path3_de34dbdf,n,"Hearing the voice of a certain playful spirit, the group turned around and found Tsuyuri seated nearby, swaying her legs back and forth as she looked at the crowd.",game/script.rpy,3620
path3_b7bd841b,Miyo,"I... I cannot tell whether you are joking or not, but I am afraid I cannot allow you to keep them. They are honorary citizens of this village, and therefore under my protection.",game/script.rpy,3639
path3_b772a6a6,Tsuyuri,"How fascinating~ To think that the huffy, uptight Miyo-tan would defend those troublemakers.",game/script.rpy,3646
path3_0cd60272,Tsuyuri,"You do realize you are talking to the guardian deity of your village, do you not?",game/script.rpy,3649
path3_33f4d3dc,Miyo,...,game/script.rpy,3652
path3_6e70938b,Narumi,D-Don't forget about me! I'm n-not going to just sit by and let you do as you please!,game/script.rpy,3656
path3_d983ec59,Tsuyuri,"Mmm~ The girls of this village have grown into quite the brave little ladies. You must be proud, Haya-kun.",game/script.rpy,3659
path3_db0202ee,n,"A soft cough came from behind a group of people as the village elder revealed himself, a smile on his lips.",game/script.rpy,3660
path3_5d5d6eea,VillageElderHayate,"It seems like they handled the matter just fine, Tsuyuri-sama.",game/script.rpy,3663
path3_0d072448,Tsuyuri,"Machi-tan, you need to pull the lid off of the jar to release them. However, make sure you hold on to that staff I gave you. It is your only means of channeling the necessary magic.",game/script.rpy,3666
path3_c6f6e00d,Tsuyuri,Not everyone can be a prodigy like Maeko-chan~,game/script.rpy,3669
path3_064c9fef,n,"The older fox spirit nodded. With the help of Narumi, they began to free the captured slime girls. While the work continued, Tsuyuri eventually made her way towards me, a frown upon her face.",game/script.rpy,3670
path3_3070b9cd,Tsuyuri,"I left out an important detail, Takahiro-kun. The gateway to your world has been opened, and will be closing again within a matter of minutes. If you wish to return to your world, you must leave now.",game/script.rpy,3676
path3_e0715dbc,mc,But-,game/script.rpy,3677
path3_07cdf9ba,Tsuyuri,"There is no time for farewells, Takahiro. Leave now, without your farewells, or remain here, in this village.",game/script.rpy,3680
